Дата,Смена,idMO,Гос. номер,Объект,Рейс №,Зона погрузки,Зона выгрузки,Погружен в,Выгружен в,Длительность, мин,Пробег, км,Объём, м3
2026-02-16,1 смена,6099,А021АТ172,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,08:46,09:20,51,,
2026-02-16,1 смена,6099,А021АТ172,Тобольск общая зона,2,Тобольск Качипова,Тобольск выгрузка,09:51,10:29,52,,
2026-02-16,1 смена,6099,А021АТ172,Тобольск общая зона,3,Тобольск Качипова,Тобольск выгрузка,11:11,11:39,52,,
2026-02-16,1 смена,6099,А021АТ172,Тобольск общая зона,4,Тобольск Качипова,Тобольск выгрузка,12:16,14:11,136,,
2026-02-16,1 смена,6099,А021АТ172,Тобольск общая зона,5,Тобольск Качипова,Тобольск выгрузка,14:47,15:19,51,,
2026-02-16,1 смена,6099,А021АТ172,Тобольск общая зона,6,Тобольск Качипова,Тобольск выгрузка,15:55,16:24,48,,
2026-02-16,1 смена,6099,А021АТ172,Тобольск общая зона,7,Тобольск Качипова,Тобольск выгрузка,17:12,18:14,94,,
2026-02-16,1 смена,15,Р029МС72,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,12:20,14:12,140,,
2026-02-16,1 смена,15,Р029МС72,Тобольск общая зона,2,Тобольск Качипова,Тобольск выгрузка,14:54,16:31,121,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:28,08:59,76,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:33,09:52,47,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,10:28,10:45,48,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:32,11:50,59,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,12:34,14:08,125,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,15:14,15:30,76,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,16:11,16:28,52,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,16:57,17:16,43,,
2026-02-16,1 смена,13,Т053СС72,ЕКБ общая граница,9,ЕКБ погрузка,ЕКБ выгрузка,18:02,18:23,61,,
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:45,09:04,73,,
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:36,09:54,43,,
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,10:29,10:51,50,,
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:36,11:59,61,,
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,12:31,12:45,40,,
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,14:44,15:08,69,,
2026-02-16,1 смена,785,С141МН72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,15:29,18:33,199,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:39,08:54,64,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:27,09:47,47,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,10:14,10:41,48,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:24,11:43,56,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,12:12,13:53,125,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,14:47,15:02,63,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,15:54,16:22,75,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,16:42,17:05,37,,
2026-02-16,1 смена,779,С165МН72,ЕКБ общая граница,9,ЕКБ погрузка,ЕКБ выгрузка,17:51,18:25,60,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:23,08:34,42,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:02,09:16,37,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,09:50,10:03,40,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,10:37,10:54,46,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,11:48,12:03,55,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,12:36,14:17,129,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,15:21,15:36,73,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,17:11,17:25,45,,
2026-02-16,1 смена,784,С228МН72,ЕКБ общая граница,9,ЕКБ погрузка,ЕКБ выгрузка,18:04,18:25,55,,
2026-02-16,1 смена,5795,Х371РХ72,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,09:21,09:51,43,,
2026-02-16,1 смена,5795,Х371РХ72,Тобольск общая зона,2,Тобольск Качипова,Тобольск выгрузка,10:22,10:49,41,,
2026-02-16,1 смена,5795,Х371РХ72,Тобольск общая зона,3,Тобольск Качипова,Тобольск выгрузка,11:22,11:48,43,,
2026-02-16,1 смена,5795,Х371РХ72,Тобольск общая зона,4,Тобольск Качипова,Тобольск выгрузка,12:23,14:03,120,,
2026-02-16,1 смена,5795,Х371РХ72,Тобольск общая зона,5,Тобольск Качипова,Тобольск выгрузка,14:34,15:00,39,,
2026-02-16,1 смена,5795,Х371РХ72,Тобольск общая зона,6,Тобольск Качипова,Тобольск выгрузка,15:30,16:01,44,,
2026-02-16,1 смена,5795,Х371РХ72,Тобольск общая зона,7,Тобольск Качипова,Тобольск выгрузка,16:30,18:13,115,,
2026-02-16,1 смена,6212,Р404МС186,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,09:13,09:33,87,,
2026-02-16,1 смена,6212,Р404МС186,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,10:10,10:30,51,,
2026-02-16,1 смена,6212,Р404МС186,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,11:21,11:43,67,,
2026-02-16,1 смена,6212,Р404МС186,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,12:02,12:22,33,,
2026-02-16,1 смена,6212,Р404МС186,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,14:34,14:56,143,,
2026-02-16,1 смена,6212,Р404МС186,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,15:45,16:14,72,,
2026-02-16,1 смена,6212,Р404МС186,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,16:51,17:20,60,,
2026-02-16,1 смена,6212,Р404МС186,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,17:56,18:26,61,,
2026-02-16,1 смена,5798,Х570РХ72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:54,09:16,64,,
2026-02-16,1 смена,5798,Х570РХ72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:46,10:11,49,,
2026-02-16,1 смена,5798,Х570РХ72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,10:40,11:00,44,,
2026-02-16,1 смена,5798,Х570РХ72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:22,11:43,37,,
2026-02-16,1 смена,5798,Х570РХ72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,12:07,12:32,43,,
2026-02-16,1 смена,12,Р664КХ72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:46,09:04,73,,
2026-02-16,1 смена,12,Р664КХ72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:40,09:55,44,,
2026-02-16,1 смена,12,Р664КХ72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,10:33,10:49,48,,
2026-02-16,1 смена,12,Р664КХ72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:38,14:28,209,,
2026-02-16,1 смена,12,Р664КХ72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,15:26,15:50,76,,
2026-02-16,1 смена,12,Р664КХ72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,16:13,16:57,61,,
2026-02-16,1 смена,12,Р664КХ72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,17:27,17:58,55,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:53,09:16,70,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:50,10:12,49,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,10:39,11:00,42,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:26,11:45,39,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,12:07,12:35,44,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,15:06,15:24,79,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,16:04,16:19,50,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,16:46,17:09,44,,
2026-02-16,1 смена,32,Р665КХ72,ЕКБ общая граница,9,ЕКБ погрузка,ЕКБ выгрузка,18:04,18:31,71,,
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,08:37,08:58,54,,
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,2,Тобольск Качипова,Тобольск выгрузка,09:35,09:56,43,,
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,3,Тобольск Качипова,Тобольск выгрузка,10:40,11:03,50,,
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,4,Тобольск Качипова,Тобольск выгрузка,11:47,14:18,179,,
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,5,Тобольск Качипова,Тобольск выгрузка,14:57,15:32,56,,
2026-02-16,1 смена,1562,С840НС72,Тобольск общая зона,6,Тобольск Качипова,Тобольск выгрузка,17:03,17:46,118,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:53,10:03,131,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,10:44,10:59,50,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,11:44,12:00,56,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,12:27,12:45,41,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,14:53,15:07,68,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,15:49,16:03,51,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,16:25,16:44,36,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,17:15,17:29,29,,
2026-02-16,1 смена,1582,С842НС72,ЕКБ общая граница,9,ЕКБ погрузка,ЕКБ выгрузка,18:10,18:37,63,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:19,08:38,47,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:19,09:41,58,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,10:06,10:24,37,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:12,11:43,69,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,12:11,12:29,41,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,14:29,14:45,130,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,15:39,16:06,75,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,16:34,17:13,58,,
2026-02-16,1 смена,6216,Р877МР186,ЕКБ общая граница,9,ЕКБ погрузка,ЕКБ выгрузка,18:02,18:36,78,,
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,09:07,09:35,40,,
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,2,Тобольск Качипова,Тобольск выгрузка,10:06,10:29,38,,
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,3,Тобольск Качипова,Тобольск выгрузка,11:04,11:29,44,,
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,4,Тобольск Качипова,Тобольск выгрузка,12:11,14:21,152,,
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,5,Тобольск Качипова,Тобольск выгрузка,15:06,15:47,71,,
2026-02-16,1 смена,1563,С881НС72,Тобольск общая зона,6,Тобольск Качипова,Тобольск выгрузка,17:05,19:17,194,,
2026-02-16,1 смена,6229,Р886МР186,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:59,09:24,70,,
2026-02-16,1 смена,6229,Р886МР186,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:55,10:19,49,,
2026-02-16,1 смена,6229,Р886МР186,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,11:00,11:26,61,,
2026-02-16,1 смена,6229,Р886МР186,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:54,12:18,45,,
2026-02-16,1 смена,6229,Р886МР186,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,14:19,14:44,141,,
2026-02-16,1 смена,6229,Р886МР186,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,15:32,16:06,76,,
2026-02-16,1 смена,6229,Р886МР186,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,16:39,17:15,59,,
2026-02-16,1 смена,6229,Р886МР186,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,18:04,18:38,78,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,08:33,08:49,65,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,09:22,09:42,47,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,10:10,10:28,41,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,11:16,11:44,70,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,12:16,12:33,43,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,14:59,15:18,68,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,15:59,16:32,69,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,17:01,17:23,45,,
2026-02-16,1 смена,1584,С886НС72,ЕКБ общая граница,9,ЕКБ погрузка,ЕКБ выгрузка,18:00,18:41,73,,
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,08:52,09:17,41,,
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,2,Тобольск Качипова,Тобольск выгрузка,09:45,10:24,51,,
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,3,Тобольск Качипова,Тобольск выгрузка,10:56,14:09,208,,
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,4,Тобольск Качипова,Тобольск выгрузка,14:44,15:10,43,,
2026-02-16,1 смена,1585,С887НС72,Тобольск общая зона,5,Тобольск Качипова,Тобольск выгрузка,15:46,16:32,63,,
2026-02-16,1 смена,6790,А927ОХ172,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,15:51,17:04,90,,
2026-02-16,2 смена,6099,А021АТ172,Тобольск общая зона,1,Тобольск Качипова,Тобольск выгрузка,20:36,21:17,67,,
2026-02-16,2 смена,6099,А021АТ172,Тобольск общая зона,2,Тобольск Качипова,Тобольск выгрузка,22:06,22:49,75,,
2026-02-16,2 смена,6099,А021АТ172,Тобольск общая зона,3,Тобольск Качипова,Тобольск выгрузка,00:12,00:42,94,,
2026-02-16,2 смена,6099,А021АТ172,Тобольск общая зона,4,Тобольск Качипова,Тобольск выгрузка,02:17,02:50,113,,
2026-02-16,2 смена,6099,А021АТ172,Тобольск общая зона,5,Тобольск Качипова,Тобольск выгрузка,03:25,03:58,52,,
2026-02-16,2 смена,6099,А021АТ172,Тобольск общая зона,6,Тобольск Качипова,Тобольск выгрузка,05:03,06:43,150,,
2026-02-16,2 смена,13,Т053СС72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,20:40,21:04,67,,
2026-02-16,2 смена,13,Т053СС72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,21:24,21:57,48,,
2026-02-16,2 смена,13,Т053СС72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,22:20,22:40,38,,
2026-02-16,2 смена,13,Т053СС72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,23:06,23:31,47,,
2026-02-16,2 смена,13,Т053СС72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,00:22,00:35,57,,
2026-02-16,2 смена,13,Т053СС72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,02:58,03:14,154,,
2026-02-16,2 смена,13,Т053СС72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,04:08,04:20,61,,
2026-02-16,2 смена,13,Т053СС72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,05:34,06:04,98,,
2026-02-16,2 смена,785,С141МН72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,20:46,21:15,70,,
2026-02-16,2 смена,785,С141МН72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,21:44,22:00,39,,
2026-02-16,2 смена,785,С141МН72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,22:27,22:41,36,,
2026-02-16,2 смена,785,С141МН72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,23:24,23:49,62,,
2026-02-16,2 смена,785,С141МН72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,02:18,02:35,160,,
2026-02-16,2 смена,785,С141МН72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,03:36,03:53,71,,
2026-02-16,2 смена,785,С141МН72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,04:43,05:27,88,,
2026-02-16,2 смена,785,С141МН72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,06:02,06:31,59,,
2026-02-16,2 смена,779,С165МН72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,20:53,21:09,64,,
2026-02-16,2 смена,779,С165МН72,ЕКБ общая граница,2,ЕКБ погрузка,ЕКБ выгрузка,21:36,22:02,48,,
2026-02-16,2 смена,779,С165МН72,ЕКБ общая граница,3,ЕКБ погрузка,ЕКБ выгрузка,22:49,23:19,72,,
2026-02-16,2 смена,779,С165МН72,ЕКБ общая граница,4,ЕКБ погрузка,ЕКБ выгрузка,23:48,00:05,41,,
2026-02-16,2 смена,779,С165МН72,ЕКБ общая граница,5,ЕКБ погрузка,ЕКБ выгрузка,02:46,03:10,179,,
2026-02-16,2 смена,779,С165МН72,ЕКБ общая граница,6,ЕКБ погрузка,ЕКБ выгрузка,03:54,04:10,54,,
2026-02-16,2 смена,779,С165МН72,ЕКБ общая граница,7,ЕКБ погрузка,ЕКБ выгрузка,04:56,05:27,70,,
2026-02-16,2 смена,779,С165МН72,ЕКБ общая граница,8,ЕКБ погрузка,ЕКБ выгрузка,06:08,06:35,62,,
2026-02-16,2 смена,784,С228МН72,ЕКБ общая граница,1,ЕКБ погрузка,ЕКБ выгрузка,20:53,21:09,70,,
